danceability;track_id;tempo;valence;artist_name;instrumentalness;album_id;key;speechiness;time_signature;duration_ms;mode;album_name;loudness;energy;liveness;album_release_date;acousticness
0.386;0Uy8lcDHiPDicBQ7rnDgcK;81.397;0.292;Queen;0;0pEfDPZko6TnNOgrZMe5nn;7;0.0922;4;213827;1;A Kind Of Magic (2011 Remaster);-5.045;0.881;0.296;1986-06-02;0.0327
0.456;2ubfwU154cvyo2WC2EdhED;120.004;0.334;Queen;0.000296;4pDRU9NBCmst37ZBT4hXVE;2;0.223;4;311027;1;A Kind Of Magic (Deluxe Edition 2011 Remaster);-7.398;0.923;0.361;1986-06-02;0.0444
0.67;2toFtEYSfsOeynIEfVF0dh;130.128;0.713;Queen;0.00294;4pDRU9NBCmst37ZBT4hXVE;9;0.0356;4;264253;1;A Kind Of Magic (Deluxe Edition 2011 Remaster);-5.874;0.776;0.128;1986-06-02;0.0184
0.556;7MMpkKoCvYhi9ZIZXVaEWR;111.035;0.113;Queen;0.000557;4pDRU9NBCmst37ZBT4hXVE;11;0.0261;3;267480;0;A Kind Of Magic (Deluxe Edition 2011 Remaster);-8.542;0.363;0.35;1986-06-02;0.267
0.764;5juaJ4s9kO1JBlyT4GGPah;112.185;0.605;Queen;0.0106;4pDRU9NBCmst37ZBT4hXVE;9;0.0241;4;261480;0;A Kind Of Magic (Deluxe Edition 2011 Remaster);-6.52;0.63;0.169;1986-06-02;0.0546
0.447;5tp738e7ECXSNYFvdIU0D3;75.051;0.35;Queen;1.28e-05;4pDRU9NBCmst37ZBT4hXVE;7;0.0269;3;246907;1;A Kind Of Magic (Deluxe Edition 2011 Remaster);-7.721;0.531;0.336;1986-06-02;0.0377
0.0986;4BVjayNw443bMT4cIXHeUu;68.131;0.038;Queen;0.00113;4pDRU9NBCmst37ZBT4hXVE;4;0.035;4;315653;0;A Kind Of Magic (Deluxe Edition 2011 Remaster);-8.96;0.367;0.114;1986-06-02;0.591
0.236;36DsYUSiuWuRtvklWfjMmx;84.768;0.102;Queen;0.0885;4pDRU9NBCmst37ZBT4hXVE;1;0.25;4;273973;0;A Kind Of Magic (Deluxe Edition 2011 Remaster);-5.621;0.948;0.354;1986-06-02;0.0428
0.537;37WZMPel8viAHeexEeOJ9e;120.016;0.309;Queen;0.139;4pDRU9NBCmst37ZBT4hXVE;5;0.0702;4;278133;1;A Kind Of Magic (Deluxe Edition 2011 Remaster);-6.009;0.918;0.252;1986-06-02;0.00517
0.386;7IX6Fa9bG7VenV93PtPLas;81.397;0.292;Queen;0;4pDRU9NBCmst37ZBT4hXVE;7;0.0922;4;213827;1;A Kind Of Magic (Deluxe Edition 2011 Remaster);-5.045;0.881;0.296;1986-06-02;0.0327
0.575;4EvWx2C2yIXloD0hgGCd4v;130.292;0.394;Queen;0.000117;4pDRU9NBCmst37ZBT4hXVE;9;0.0385;4;262080;1;A Kind Of Magic (Deluxe Edition 2011 Remaster);-7.039;0.727;0.0682;1986-06-02;0.0646
0.49;698HsRVis7o2j6zz3YZ5Jc;121.205;0.307;Queen;2.52e-06;4pDRU9NBCmst37ZBT4hXVE;2;0.139;4;240147;1;A Kind Of Magic (Deluxe Edition 2011 Remaster);-6.782;0.92;0.943;1986-06-02;0.0983
0.476;0ygLHKQsaia1qY1p21Lk7t;116.763;0.784;Queen;0.000445;4pDRU9NBCmst37ZBT4hXVE;0;0.0487;4;237547;1;A Kind Of Magic (Deluxe Edition 2011 Remaster);-7.703;0.811;0.056;1986-06-02;0.109
0.183;6fdnfaizhyruh1BdRSvXM8;75.316;0.0385;Queen;0.93;4pDRU9NBCmst37ZBT4hXVE;4;0.0355;1;200693;0;A Kind Of Magic (Deluxe Edition 2011 Remaster);-16.154;0.133;0.149;1986-06-02;0.961
0.688;4WQa9jWQVp5FWPzeqS9Hys;117.548;0.635;Queen;0.00028;4pDRU9NBCmst37ZBT4hXVE;9;0.032;4;203267;1;A Kind Of Magic (Deluxe Edition 2011 Remaster);-6.4;0.506;0.108;1986-06-02;0.0122
0.24;5iCatYaba9RIiBFQIqqcHx;126.563;0.198;Queen;8.74e-05;4pDRU9NBCmst37ZBT4hXVE;7;0.117;4;312400;1;A Kind Of Magic (Deluxe Edition 2011 Remaster);-6.336;0.937;0.505;1986-06-02;0.00798
0.463;64Zu1yXbkNGWrUiTVTOtLa;75.031;0.252;Queen;0.00164;4pDRU9NBCmst37ZBT4hXVE;7;0.0262;4;359680;1;A Kind Of Magic (Deluxe Edition 2011 Remaster);-8.142;0.488;0.271;1986-06-02;0.0623
0.744;1nQRg9q9uwALGzouOX5OyQ;112.344;0.657;Queen;0.000228;5RS9xkMuDmeVISqGDBmnSa;5;0.0359;4;348227;1;The Works (2011 Remaster);-7.719;0.502;0.189;1984-02-27;0.183
0.506;5pNxycmDYd8wSlSO5y47ai;90.12;0.321;Queen;0;5RS9xkMuDmeVISqGDBmnSa;2;0.0626;4;204627;1;The Works (2011 Remaster);-5.05;0.87;0.132;1984-02-27;0.172
0.42;34MoKBRdC9JDjcL4b4X1Ic;82.336;0.306;Queen;0;5RS9xkMuDmeVISqGDBmnSa;3;0.0291;4;246973;1;The Works (2011 Remaster);-6.188;0.599;0.159;1984-02-27;0.422
0.537;6ZUUTe35o5Q1autiNyj9MW;75.184;0.914;Queen;4.27e-05;5RS9xkMuDmeVISqGDBmnSa;7;0.0335;4;205640;1;The Works (2011 Remaster);-5.444;0.864;0.538;1984-02-27;0.294
0.623;0hSSAkmhJWealZ3PABqJmX;111.516;0.388;Queen;0.00621;5RS9xkMuDmeVISqGDBmnSa;0;0.0786;4;307080;1;The Works (2011 Remaster);-6.102;0.931;0.385;1984-02-27;0.0578
0.875;1MsBRSbt5dqJSw3RxXtvCM;109.088;0.772;Queen;0.000785;5RS9xkMuDmeVISqGDBmnSa;4;0.0376;4;198773;1;The Works (2011 Remaster);-10.505;0.407;0.116;1984-02-27;0.0769
0.503;4cKnOBKniYNOEaSd9O41Pk;160.787;0.635;Queen;0.000106;5RS9xkMuDmeVISqGDBmnSa;5;0.0618;4;321040;1;The Works (2011 Remaster);-6.155;0.798;0.14;1984-02-27;0.142
0.398;7Im5F8fliiF16D2te5rYNv;128.452;0.489;Queen;0.0001;5RS9xkMuDmeVISqGDBmnSa;9;0.0922;4;265440;1;The Works (2011 Remaster);-4.546;0.839;0.102;1984-02-27;0.361
0.394;78BjB6GC1JPt4LgA8O0sys;79.286;0.179;Queen;0;5RS9xkMuDmeVISqGDBmnSa;1;0.0373;4;134293;1;The Works (2011 Remaster);-12.611;0.209;0.121;1984-02-27;0.826
0.744;30cjrAb2I858LOMhwGcrjd;112.344;0.657;Queen;0.000228;7K6YvloaUMP4rnQQVzdBEo;5;0.0359;4;348227;1;The Works (Deluxe Edition 2011 Remaster);-7.719;0.502;0.189;1984-02-27;0.183
0.506;5RNdlGcyVfdQwZolZWh2OL;90.12;0.321;Queen;0;7K6YvloaUMP4rnQQVzdBEo;2;0.0626;4;204627;1;The Works (Deluxe Edition 2011 Remaster);-5.05;0.87;0.132;1984-02-27;0.172
0.42;33KN2ijDtHrakMtxqBe1R3;82.336;0.306;Queen;0;7K6YvloaUMP4rnQQVzdBEo;3;0.0291;4;246973;1;The Works (Deluxe Edition 2011 Remaster);-6.188;0.599;0.159;1984-02-27;0.422
0.537;1CZDtIHFg5sSvkS9qdZFCK;75.184;0.914;Queen;4.27e-05;7K6YvloaUMP4rnQQVzdBEo;7;0.0335;4;205640;1;The Works (Deluxe Edition 2011 Remaster);-5.444;0.864;0.538;1984-02-27;0.294
0.623;4ipfmSINnZ16YEk1PgK9rT;111.516;0.388;Queen;0.00621;7K6YvloaUMP4rnQQVzdBEo;0;0.0786;4;307080;1;The Works (Deluxe Edition 2011 Remaster);-6.102;0.931;0.385;1984-02-27;0.0578
0.875;7r8Yc8CBLuk18OJ89u5ou8;109.088;0.772;Queen;0.000785;7K6YvloaUMP4rnQQVzdBEo;4;0.0376;4;198773;1;The Works (Deluxe Edition 2011 Remaster);-10.505;0.407;0.116;1984-02-27;0.0769
0.503;02Ov1yWkRvutvevboBjxt0;160.787;0.635;Queen;0.000106;7K6YvloaUMP4rnQQVzdBEo;5;0.0618;4;321040;1;The Works (Deluxe Edition 2011 Remaster);-6.155;0.798;0.14;1984-02-27;0.142
0.398;4g24DyL1MrhpQTG3VLaYWr;128.452;0.489;Queen;0.0001;7K6YvloaUMP4rnQQVzdBEo;9;0.0922;4;265440;1;The Works (Deluxe Edition 2011 Remaster);-4.546;0.839;0.102;1984-02-27;0.361
0.394;5XijHuT3krGCci0Srjkle3;79.286;0.179;Queen;0;7K6YvloaUMP4rnQQVzdBEo;1;0.0373;4;134293;1;The Works (Deluxe Edition 2011 Remaster);-12.611;0.209;0.121;1984-02-27;0.826
0.264;7FxQTrSkAqhNEj7egR5czx;172.482;0.427;Queen;0.000176;7K6YvloaUMP4rnQQVzdBEo;9;0.109;4;223667;1;The Works (Deluxe Edition 2011 Remaster);-5.094;0.955;0.322;1984-02-27;0.0674
0.795;3Au6174rC3JSzZN5BhCl3D;108.951;0.595;Queen;0.00026;7K6YvloaUMP4rnQQVzdBEo;4;0.0324;4;258013;1;The Works (Deluxe Edition 2011 Remaster);-8.927;0.435;0.0763;1984-02-27;0.0841
0.407;0IPW3WUA6zMNSZRU9rP2cQ;128.643;0.473;Queen;0.00569;7K6YvloaUMP4rnQQVzdBEo;9;0.0968;4;318080;1;The Works (Deluxe Edition 2011 Remaster);-4.822;0.862;0.097;1984-02-27;0.289
0.244;2bzBE9cMKPbwabLqtuP73p;77.325;0.0691;Queen;0;7K6YvloaUMP4rnQQVzdBEo;1;0.037;4;182547;1;The Works (Deluxe Edition 2011 Remaster);-10.537;0.296;0.179;1984-02-27;0.819
0.35;27li3oEEWxgVtydYtpe7G1;80.055;0.319;Queen;0;7K6YvloaUMP4rnQQVzdBEo;3;0.032;4;265813;1;The Works (Deluxe Edition 2011 Remaster);-4.922;0.757;0.834;1984-02-27;0.072
0.296;05X6aMCQR09E6smUmw9qms;83.425;0.324;Queen;0;7K6YvloaUMP4rnQQVzdBEo;7;0.0285;5;261627;1;The Works (Deluxe Edition 2011 Remaster);-8.891;0.421;0.232;1984-02-27;0.214
0.823;3S1RgaEOY4JxjIIS0kt5Nu;115.353;0.483;Queen;0;6reTSIf5MoBco62rk8T7Q1;2;0.109;4;252133;1;Hot Space (2011 Remaster);-6.105;0.855;0.0801;1982-05-03;0.134
0.74;4ejjjAuVya6bapdTjZE9Lx;100.09;0.515;Queen;1.01e-05;6reTSIf5MoBco62rk8T7Q1;9;0.0344;4;230120;1;Hot Space (2011 Remaster);-6.112;0.476;0.0494;1982-05-03;0.045
0.787;14YQ2SSnv07HZjPP4Ud9mX;118.959;0.705;Queen;9.19e-05;6reTSIf5MoBco62rk8T7Q1;0;0.0637;4;275093;1;Hot Space (2011 Remaster);-6.423;0.844;0.372;1982-05-03;0.122
0.828;26FJA5apYWeehOGnZdUPob;132.633;0.386;Queen;0.00906;6reTSIf5MoBco62rk8T7Q1;1;0.0654;4;271600;1;Hot Space (2011 Remaster);-9.593;0.538;0.102;1982-05-03;0.0395
0.727;6nnH5zeFZOH3HMpEOG5DLg;166.364;0.907;Queen;0.000262;6reTSIf5MoBco62rk8T7Q1;2;0.0403;4;214813;1;Hot Space (2011 Remaster);-6.121;0.478;0.0801;1982-05-03;0.0564
0.545;30vbOgHRjyUbUZ1KWOY11C;91.796;0.467;Queen;0;6reTSIf5MoBco62rk8T7Q1;2;0.0599;4;198240;1;Hot Space (2011 Remaster);-5.869;0.855;0.184;1982-05-03;0.222
0.571;6xYHezItSIXOpxMvrVRJTb;80.699;0.344;Queen;0;6reTSIf5MoBco62rk8T7Q1;7;0.0246;4;211360;1;Hot Space (2011 Remaster);-8.303;0.447;0.07;1982-05-03;0.613
0.613;47KKOdexdhKL2jgX673WrW;138.43;0.611;Queen;0.00011;6reTSIf5MoBco62rk8T7Q1;2;0.0346;4;231853;1;Hot Space (2011 Remaster);-6.749;0.718;0.0661;1982-05-03;0.0484
0.395;3QfLERjG54GUIAS9w86kul;81.605;0.136;Queen;1.09e-06;6reTSIf5MoBco62rk8T7Q1;2;0.0282;4;271640;1;Hot Space (2011 Remaster);-7.643;0.558;0.0704;1982-05-03;0.102
0.818;7nhWtCc3v6Vem80gYPlppQ;73.76;0.835;Queen;0.00241;6reTSIf5MoBco62rk8T7Q1;9;0.11;4;209107;1;Hot Space (2011 Remaster);-9.927;0.4;0.18;1982-05-03;0.302
0.671;2fuCquhmrzHpu5xcA1ci9x;113.805;0.484;Queen;0;6reTSIf5MoBco62rk8T7Q1;2;0.0476;4;248440;1;Hot Space (2011 Remaster);-7.815;0.712;0.103;1982-05-03;0.429
0.823;7HIkKTu5yuCo0gN9abPZwk;115.353;0.483;Queen;0;0jEONRWXxZ5LddnJqHPC9g;2;0.109;4;252133;1;Hot Space (Deluxe Edition 2011 Remaster);-6.105;0.855;0.0801;1982-05-03;0.134
0.74;5MT1Vsp5qqdHWaDFhkcObK;100.09;0.515;Queen;1.01e-05;0jEONRWXxZ5LddnJqHPC9g;9;0.0344;4;230120;1;Hot Space (Deluxe Edition 2011 Remaster);-6.112;0.476;0.0494;1982-05-03;0.045
0.787;2ELbAOs0asLW1OVIEhW32g;118.959;0.705;Queen;9.19e-05;0jEONRWXxZ5LddnJqHPC9g;0;0.0637;4;275093;1;Hot Space (Deluxe Edition 2011 Remaster);-6.423;0.844;0.372;1982-05-03;0.122
0.828;3w5ZTvQdAO6lrrSx6GgnCw;132.633;0.386;Queen;0.00906;0jEONRWXxZ5LddnJqHPC9g;1;0.0654;4;271600;1;Hot Space (Deluxe Edition 2011 Remaster);-9.593;0.538;0.102;1982-05-03;0.0395
0.727;001fJI2daMOO4qmKuMaUYf;166.364;0.907;Queen;0.000262;0jEONRWXxZ5LddnJqHPC9g;2;0.0403;4;214813;1;Hot Space (Deluxe Edition 2011 Remaster);-6.121;0.478;0.0801;1982-05-03;0.0564
0.545;0rP9QQL0FoqH6k0eMmFQeL;91.796;0.467;Queen;0;0jEONRWXxZ5LddnJqHPC9g;2;0.0599;4;198240;1;Hot Space (Deluxe Edition 2011 Remaster);-5.869;0.855;0.184;1982-05-03;0.222
0.571;1NtALqzUDUCDifcqlqc8jh;80.699;0.344;Queen;0;0jEONRWXxZ5LddnJqHPC9g;7;0.0246;4;211360;1;Hot Space (Deluxe Edition 2011 Remaster);-8.303;0.447;0.07;1982-05-03;0.613
0.613;48rNjiqSiBTWS2oN8zNn6n;138.43;0.611;Queen;0.00011;0jEONRWXxZ5LddnJqHPC9g;2;0.0346;4;231853;1;Hot Space (Deluxe Edition 2011 Remaster);-6.749;0.718;0.0661;1982-05-03;0.0484
0.395;3tENvYgGNDlKeAI3NWPitt;81.605;0.136;Queen;1.09e-06;0jEONRWXxZ5LddnJqHPC9g;2;0.0282;4;271640;1;Hot Space (Deluxe Edition 2011 Remaster);-7.643;0.558;0.0704;1982-05-03;0.102
0.818;07E6XzTt5B2HtRNEorH7dj;73.76;0.835;Queen;0.00241;0jEONRWXxZ5LddnJqHPC9g;9;0.11;4;209107;1;Hot Space (Deluxe Edition 2011 Remaster);-9.927;0.4;0.18;1982-05-03;0.302
0.671;5siBhoh232tTCTDBrdZtSV;113.805;0.484;Queen;0;0jEONRWXxZ5LddnJqHPC9g;2;0.0476;4;248440;1;Hot Space (Deluxe Edition 2011 Remaster);-7.815;0.712;0.103;1982-05-03;0.429
0.387;1ZLllnz70id9aZ5xWbZ6Fo;132.74;0.117;Queen;1.76e-05;0jEONRWXxZ5LddnJqHPC9g;0;0.189;4;237680;1;Hot Space (Deluxe Edition 2011 Remaster);-5.613;0.983;0.965;1982-05-03;0.00253
0.465;1JWikfFAybYLnsCANmfDrD;117.961;0.49;Queen;1.68e-05;0jEONRWXxZ5LddnJqHPC9g;0;0.0347;3;216840;1;Hot Space (Deluxe Edition 2011 Remaster);-7.004;0.518;0.0982;1982-05-03;0.648
0.803;60A9vs3iysxGjwpIa5VxAm;121.764;0.805;Queen;9.16e-05;0jEONRWXxZ5LddnJqHPC9g;0;0.0491;4;252293;1;Hot Space (Deluxe Edition 2011 Remaster);-7.714;0.8;0.0508;1982-05-03;0.0752
0.306;5a27xK3eeJsbVxGJZfUiMi;176.262;0.252;Queen;1.65e-05;0jEONRWXxZ5LddnJqHPC9g;2;0.133;4;385600;1;Hot Space (Deluxe Edition 2011 Remaster);-6.241;0.902;0.982;1982-05-03;0.0356
0.427;2SN5tfClIg9YMasJNr4GEo;147.181;0.29;Queen;0.000929;0jEONRWXxZ5LddnJqHPC9g;2;0.0611;4;285120;1;Hot Space (Deluxe Edition 2011 Remaster);-5.919;0.908;0.908;1982-05-03;0.000554
0.494;3Z4poAx8XqlR2xm7eFwQ37;108.939;0.21;Queen;0.0255;3rxolmqfcqWFr1kihP3lpQ;9;0.11;4;209987;0;Flash Gordon (Remastered);-12.172;0.517;0.47;1980-12-05;0.491
0.244;17ocuMUNjkbGj81MSMZ2G3;107.052;0.136;Queen;0.792;3rxolmqfcqWFr1kihP3lpQ;2;0.0532;3;162587;1;Flash Gordon (Remastered);-14.212;0.43;0.105;1980-12-05;0.0453
0.318;1kcsmxEal6ZbVF2N0FAVeT;149.287;0.0297;Queen;0.0164;3rxolmqfcqWFr1kihP3lpQ;1;0.0434;5;160680;1;Flash Gordon (Remastered);-18.441;0.0159;0.132;1980-12-05;0.451
0.223;5QTRYLNQY4eIiMCAwAUYpz;68.712;0.0374;Queen;0.946;3rxolmqfcqWFr1kihP3lpQ;3;0.0701;4;57307;0;Flash Gordon (Remastered);-21.063;0.0616;0.231;1980-12-05;0.95
0.517;0trapw2LwL4kvMbVgKOLEF;92.121;0.346;Queen;0.717;3rxolmqfcqWFr1kihP3lpQ;9;0.0786;4;88587;0;Flash Gordon (Remastered);-6.812;0.878;0.395;1980-12-05;0.000235
0.231;59PWxmvXoANsFk76Q2Z3Xa;73.117;0.0399;Queen;0.804;3rxolmqfcqWFr1kihP3lpQ;7;0.0364;4;144880;1;Flash Gordon (Remastered);-14.466;0.301;0.4;1980-12-05;0.572
0.334;5EhUncBbxhp117MVVkH5zw;74.745;0.201;Queen;0.478;3rxolmqfcqWFr1kihP3lpQ;2;0.0444;5;65653;1;Flash Gordon (Remastered);-18.319;0.119;0.151;1980-12-05;0.412
0.212;6cx90IjWuiHauRrGpsxg3U;139.009;0.0385;Queen;0.619;3rxolmqfcqWFr1kihP3lpQ;10;0.0408;4;104867;1;Flash Gordon (Remastered);-12.812;0.254;0.0924;1980-12-05;0.78
0.287;3ZSpIpV0WZH8yGYg4wXTuX;100.086;0.0944;Queen;0.000316;3rxolmqfcqWFr1kihP3lpQ;7;0.0433;4;101347;0;Flash Gordon (Remastered);-25.572;0.065;0.236;1980-12-05;0.984
0.351;76nonU5KLNawCssAiENgGW;91.335;0.156;Queen;0.832;3rxolmqfcqWFr1kihP3lpQ;11;0.0348;3;103053;1;Flash Gordon (Remastered);-19.791;0.228;0.104;1980-12-05;0.76
0.616;3KyQAMhwdk8zBQRhHgi9eI;113.362;0.0781;Queen;0.629;3rxolmqfcqWFr1kihP3lpQ;9;0.136;4;163453;1;Flash Gordon (Remastered);-15.313;0.557;0.287;1980-12-05;0.189
0.269;5uJ6QwBbCSwomH4uUvG4Hp;76.866;0.52;Queen;0.927;3rxolmqfcqWFr1kihP3lpQ;0;0.0751;4;72907;1;Flash Gordon (Remastered);-7.894;0.869;0.111;1980-12-05;2.58e-05
0.192;7drDzVbBVM9sIVnve2HCaJ;78.552;0.478;Queen;0.386;3rxolmqfcqWFr1kihP3lpQ;2;0.0599;3;138307;1;Flash Gordon (Remastered);-6.638;0.905;0.107;1980-12-05;0.000546
0.124;29cvimDnaTP15HdKWmH8At;78.703;0.507;Queen;0.733;3rxolmqfcqWFr1kihP3lpQ;7;0.0343;4;56000;1;Flash Gordon (Remastered);-8.2;0.431;0.433;1980-12-05;0.244
0.387;0wpKb004KKhynMY812630n;115.929;0.339;Queen;0.0184;3rxolmqfcqWFr1kihP3lpQ;9;0.0826;4;124280;1;Flash Gordon (Remastered);-8.865;0.463;0.813;1980-12-05;0.217
0.499;1D15BpOHazXAgbQwGbIdl3;116.16;0.149;Queen;0.0633;3rxolmqfcqWFr1kihP3lpQ;9;0.213;4;60653;1;Flash Gordon (Remastered);-11.118;0.857;0.64;1980-12-05;0.389
0.367;0gdZVon1sEfFNVVrB0MzxQ;109.354;0.471;Queen;0.175;3rxolmqfcqWFr1kihP3lpQ;9;0.0718;4;83573;0;Flash Gordon (Remastered);-7.653;0.619;0.915;1980-12-05;0.0291
0.312;0hJw0cL25GXFUlm9WtiJNz;124.499;0.351;Queen;0.0165;3rxolmqfcqWFr1kihP3lpQ;2;0.0741;4;213413;1;Flash Gordon (Remastered);-7.175;0.802;0.376;1980-12-05;0.0388
0.494;3XLpDGLAniVIrQmvSxEgwU;108.939;0.21;Queen;0.0255;5d3AOgrLzJFrmiv6eds2wM;9;0.11;4;209987;0;Flash Gordon (Deluxe Edition 2011 Remaster);-12.172;0.517;0.47;1980-12-05;0.491
0.244;4TNluZ5bArZltwlPKkVlCE;107.052;0.136;Queen;0.792;5d3AOgrLzJFrmiv6eds2wM;2;0.0532;3;162587;1;Flash Gordon (Deluxe Edition 2011 Remaster);-14.212;0.43;0.105;1980-12-05;0.0453
0.318;3LDhAN2AkULsWeuZUTR07P;149.287;0.0297;Queen;0.0164;5d3AOgrLzJFrmiv6eds2wM;1;0.0434;5;160680;1;Flash Gordon (Deluxe Edition 2011 Remaster);-18.441;0.0159;0.132;1980-12-05;0.451
0.223;7nhw543SZmHL1hTqVkAMGY;68.712;0.0374;Queen;0.946;5d3AOgrLzJFrmiv6eds2wM;3;0.0701;4;57307;0;Flash Gordon (Deluxe Edition 2011 Remaster);-21.063;0.0616;0.231;1980-12-05;0.95
0.517;3WfSxufH9f6qe6TaxAltwR;92.121;0.346;Queen;0.717;5d3AOgrLzJFrmiv6eds2wM;9;0.0786;4;88587;0;Flash Gordon (Deluxe Edition 2011 Remaster);-6.812;0.878;0.395;1980-12-05;0.000235
0.231;5vK77NlxH3Mq4LyyT8Rcah;73.117;0.0399;Queen;0.804;5d3AOgrLzJFrmiv6eds2wM;7;0.0364;4;144880;1;Flash Gordon (Deluxe Edition 2011 Remaster);-14.466;0.301;0.4;1980-12-05;0.572
0.334;3yGriRsNghTAtC2toACmyn;74.745;0.201;Queen;0.478;5d3AOgrLzJFrmiv6eds2wM;2;0.0444;5;65653;1;Flash Gordon (Deluxe Edition 2011 Remaster);-18.319;0.119;0.151;1980-12-05;0.412
0.212;6ucJW7T9V8ZkpVQRnRghOe;139.009;0.0385;Queen;0.619;5d3AOgrLzJFrmiv6eds2wM;10;0.0408;4;104867;1;Flash Gordon (Deluxe Edition 2011 Remaster);-12.812;0.254;0.0924;1980-12-05;0.78
0.287;6eFYwkdj04H9xCpeGiMaU1;100.086;0.0944;Queen;0.000316;5d3AOgrLzJFrmiv6eds2wM;7;0.0433;4;101347;0;Flash Gordon (Deluxe Edition 2011 Remaster);-25.572;0.065;0.236;1980-12-05;0.984
0.351;0grAPRfcs9sTmg2jok4Woz;91.335;0.156;Queen;0.832;5d3AOgrLzJFrmiv6eds2wM;11;0.0348;3;103053;1;Flash Gordon (Deluxe Edition 2011 Remaster);-19.791;0.228;0.104;1980-12-05;0.76
0.616;3FAIYhOpqyiq4p4O0aEDQT;113.362;0.0781;Queen;0.629;5d3AOgrLzJFrmiv6eds2wM;9;0.136;4;163453;1;Flash Gordon (Deluxe Edition 2011 Remaster);-15.313;0.557;0.287;1980-12-05;0.189
0.269;2rOXeQOMHmDhBX3ZCK7IyA;76.866;0.52;Queen;0.927;5d3AOgrLzJFrmiv6eds2wM;0;0.0751;4;72907;1;Flash Gordon (Deluxe Edition 2011 Remaster);-7.894;0.869;0.111;1980-12-05;2.58e-05
0.192;7x8An23GTwAkX1DJ1M3Xh7;78.552;0.478;Queen;0.386;5d3AOgrLzJFrmiv6eds2wM;2;0.0599;3;138307;1;Flash Gordon (Deluxe Edition 2011 Remaster);-6.638;0.905;0.107;1980-12-05;0.000546
0.124;2y0lx1erJUXTwDMp3boixK;78.703;0.507;Queen;0.733;5d3AOgrLzJFrmiv6eds2wM;7;0.0343;4;56000;1;Flash Gordon (Deluxe Edition 2011 Remaster);-8.2;0.431;0.433;1980-12-05;0.244
0.387;7H8wytBFtZYLltaEv5RgYv;115.929;0.339;Queen;0.0184;5d3AOgrLzJFrmiv6eds2wM;9;0.0826;4;124280;1;Flash Gordon (Deluxe Edition 2011 Remaster);-8.865;0.463;0.813;1980-12-05;0.217
0.499;5DzfaVDzxNx05TE1LtSMq3;116.16;0.149;Queen;0.0633;5d3AOgrLzJFrmiv6eds2wM;9;0.213;4;60653;1;Flash Gordon (Deluxe Edition 2011 Remaster);-11.118;0.857;0.64;1980-12-05;0.389
0.367;5Bc0k63RxFBkson2SBp5Y5;109.354;0.471;Queen;0.175;5d3AOgrLzJFrmiv6eds2wM;9;0.0718;4;83573;0;Flash Gordon (Deluxe Edition 2011 Remaster);-7.653;0.619;0.915;1980-12-05;0.0291
0.312;1gMksKfyOUcLqDbvuFIclH;124.499;0.351;Queen;0.0165;5d3AOgrLzJFrmiv6eds2wM;2;0.0741;4;213413;1;Flash Gordon (Deluxe Edition 2011 Remaster);-7.175;0.802;0.376;1980-12-05;0.0388
0.48;1RFirgIssk9uTubwA40SFs;108.449;0.233;Queen;0.0208;5d3AOgrLzJFrmiv6eds2wM;4;0.118;4;168213;0;Flash Gordon (Deluxe Edition 2011 Remaster);-11.353;0.654;0.11;1980-12-05;0.186
0.33;7p6g0MO6jUG5yL9llryq5l;119.688;0.321;Queen;0.00103;5d3AOgrLzJFrmiv6eds2wM;9;0.0707;4;175720;1;Flash Gordon (Deluxe Edition 2011 Remaster);-7.317;0.782;0.319;1980-12-05;0.000308
0.267;6vCfMsox2vfVo0IWTfztcf;179.915;0.14;Queen;0.622;5d3AOgrLzJFrmiv6eds2wM;9;0.0517;5;71360;0;Flash Gordon (Deluxe Edition 2011 Remaster);-12.31;0.272;0.0951;1980-12-05;0.937
0.293;7KWqxSq8rjAkNt2bIGPisL;183.482;0.419;Queen;0.936;5d3AOgrLzJFrmiv6eds2wM;9;0.0732;4;115427;0;Flash Gordon (Deluxe Edition 2011 Remaster);-9.205;0.949;0.187;1980-12-05;0.000305
0.566;05jKEHsBd71uf641fRSzRd;113.858;0.409;Queen;0.0057;5d3AOgrLzJFrmiv6eds2wM;2;0.039;4;132053;1;Flash Gordon (Deluxe Edition 2011 Remaster);-8.387;0.807;0.742;1980-12-05;0.00397
0.254;7hjP4H9hVQoEotKCWfILqH;114.398;0.408;Queen;0.116;5d3AOgrLzJFrmiv6eds2wM;9;0.0859;4;108453;1;Flash Gordon (Deluxe Edition 2011 Remaster);-7.104;0.88;0.699;1980-12-05;3.37e-05
0.242;5p6xhgQCwzX0G9PadMU9GA;156.706;0.281;Queen;0;58alCatewkjNm9IM1Ucj67;5;0.0346;4;212533;1;The Game (2011 Remaster);-5.772;0.7;0.122;1980-06-27;0.341
0.7;32wghPySDJ1mNdqhwW9YMh;88.19;0.582;Queen;0.00275;58alCatewkjNm9IM1Ucj67;0;0.149;4;258773;1;The Game (2011 Remaster);-5.482;0.867;0.266;1980-06-27;0.139
0.933;5vdp5UmvTsnMEMESIF2Ym7;109.967;0.748;Queen;0.312;58alCatewkjNm9IM1Ucj67;5;0.161;4;214653;0;The Game (2011 Remaster);-6.472;0.528;0.163;1980-06-27;0.112
